,sub,num_ind,rc_ind,undo_ind,num_list,budget_list,rc_list,undo_click,n_undo,diff_n,diff,diff_undo,t_rc,t_undo,f_t_rc,f_t_undo,t_everyact_rc,t_everyundo,t_everyc_undo,t_s_rc,t_s_undo
110,4,110,38,14,8,500,9,1,3,-1,-1,-1,68.13999999999987,29.940000000000055,55.25,10.670000000000073,"[0.819999999999709, 4.400000000000091, 1.050000000000182, 2.549999999999727, 0.7699999999999818, 1.5, 0.9500000000002728]","[3.0299999999999727, 0.39000000000010004, 1.0699999999999363]","[0.599999999999909, 1.2000000000000455, 1.400000000000091, 1.8999999999998636, 1.650000000000091, 1.3399999999999181, 1.25, 0.7899999999999636, 1.1900000000000546, 1.0299999999999727]",0.849999999999909,2.4300000000000637
111,4,111,39,15,2,200,8,1,7,0,-1,-1,78.61000000000013,61.76999999999998,66.34000000000015,15.8599999999999,"[5.699999999999818, 0.6400000000003274, 0.6899999999995998, 1.0700000000001637, 1.2600000000002183, 0.7999999999997272]","[3.349999999999909, 0.30999999999994543, 0.2400000000000091, 0.2899999999999636, 0.3300000000001546, 0.36999999999989086, 0.34999999999990905]","[9.160000000000082, 1.3500000000001364, 0.9099999999998545, 1.5799999999999272, 3.7000000000000455, 1.0600000000001728, 1.3900000000001, 1.8099999999999454, 0.9200000000000728, 1.5, 0.8799999999998818, 0.7700000000002092, 2.740000000000009]",2.1100000000001273,12.899999999999864
112,4,112,40,16,9,500,8,1,6,-4,-1,0,54.11000000000013,36.3900000000001,34.070000000000164,8.029999999999973,"[11.429999999999836, 1.1399999999998727, 1.1300000000001091, 0.6999999999998181, 1.1400000000003274, 3.0299999999997453]","[7.839999999999918, 0.38000000000010914, 0.2699999999999818, 0.30999999999994543, 0.2699999999999818, 0.37000000000011823]","[0.9100000000000819, 2.1200000000001182, 0.8299999999999272, 1.1199999999998909, 2.650000000000091, 0.8999999999998636, 0.8900000000001, 0.8699999999998909, 1.1800000000000637, 0.6200000000001182, 0.9199999999998454, 1.150000000000091, 1.490000000000009]",1.4700000000002547,3.269999999999982
113,4,113,41,17,3,200,7,1,6,0,-1,-1,42.05000000000018,54.590000000000146,31.080000000000382,15.079999999999927,"[0.7199999999997999, 1.1300000000001091, 6.489999999999782, 0.7100000000000364, 1.0300000000002]","[12.600000000000136, 0.2899999999999636, 0.21000000000003638, 0.21000000000003638, 0.2400000000000091, 0.2699999999999818]","[0.8500000000001364, 0.7100000000000364, 0.7699999999999818, 0.6900000000000546, 1.949999999999818, 10.389999999999873, 1.9800000000000182, 0.5399999999999636, 2.0399999999999636, 0.9200000000000728, 2.5399999999999636]",0.8899999999998727,2.310000000000173
114,4,114,42,18,6,500,9,1,4,0,-1,-1,55.48999999999978,27.50999999999999,22.559999999999945,7.9500000000000455,"[1.6599999999998545, 0.9800000000000182, 24.809999999999945, 1.0399999999999636, 1.1700000000000728, 0.5599999999999454, 1.0599999999999454]","[3.099999999999909, 0.2999999999999545, 0.2599999999999909, 0.8100000000001728]","[0.7400000000000091, 0.5399999999999636, 0.8199999999999363, 0.9400000000000546, 0.6100000000001273, 1.5, 1.709999999999809, 0.8700000000001182, 1.0599999999999454, 0.5599999999999454, 1.0700000000001637]",1.650000000000091,4.669999999999845
115,4,115,43,19,5,350,7,1,23,0,0,0,30.539999999999964,102.03999999999996,20.670000000000073,17.350000000000136,"[0.9800000000000182, 1.1799999999998363, 2.6399999999998727, 0.9700000000002547, 1.5299999999997453, 1.5599999999999454]","[3.5900000000001455, 0.2899999999999636, 0.2300000000000182, 0.22000000000002728, 0.19000000000005457, 0.23999999999978172, 0.43000000000006366, 3.150000000000091, 0.32999999999992724, 0.31999999999993634, 2.380000000000109, 0.35999999999989996, 0.25, 0.2400000000000091, 0.36000000000012733, 0.2699999999999818, 7.039999999999964, 0.37999999999988177, 0.3500000000001364, 0.5299999999999727, 1.1599999999998545, 0.3500000000001364, 0.4600000000000364]","[4.9699999999998, 0.7000000000000455, 16.710000000000036, 0.6300000000001091, 1.2799999999999727, 1.4399999999998272, 2.8600000000001273, 3.2999999999999545, 0.7400000000000091, 2.7000000000000455, 1.1199999999998909, 1.0, 1.6000000000001364, 0.6599999999998545, 1.9800000000000182, 1.3799999999998818, 1.009999999999991, 1.8200000000001637, 1.6799999999998363, 0.9500000000000455, 1.650000000000091, 1.240000000000009, 2.3899999999998727, 0.5199999999999818, 1.1000000000001364, 2.369999999999891, 0.7899999999999636, 1.0199999999999818, 1.050000000000182]",1.0100000000002183,0.9099999999998545
116,4,116,44,20,5,350,8,0,0,0,-1,0,44.94999999999982,18.920000000000073,28.2199999999998,5.320000000000164,"[8.840000000000146, 2.0, 0.9299999999998363, 1.4100000000003092, 0.7399999999997817, 1.4099999999998545]",[],"[2.990000000000009, 0.9900000000000091, 0.7199999999997999, 0.7400000000000091, 1.1000000000001364, 1.490000000000009, 0.9199999999998454]",1.400000000000091,4.650000000000091
117,4,117,45,21,9,500,8,1,13,-1,0,-1,21.5300000000002,59.74999999999977,13.230000000000018,5.8900000000001,"[1.8200000000001637, 1.2399999999997817, 0.8400000000001455, 0.8000000000001819, 0.7399999999997817, 0.7400000000002365, 0.8399999999996908]","[3.0399999999999636, 0.2400000000000091, 0.2300000000000182, 0.2400000000000091, 0.22000000000002728, 0.25, 0.38000000000010914, 7.470000000000027, 0.25, 0.2300000000000182, 0.2600000000002183, 0.2300000000000182, 0.25]","[1.849999999999909, 0.8199999999999363, 1.1000000000001364, 0.849999999999909, 0.6099999999999, 0.9200000000000728, 4.839999999999918, 3.740000000000009, 0.6099999999999, 1.2300000000000182, 0.8199999999999363, 1.4700000000000273, 0.75, 2.099999999999909, 3.9899999999997817, 0.9600000000000364, 0.7300000000000182, 1.3099999999999454, 1.1199999999998909]",1.2800000000002,10.75
118,4,118,46,22,10,500,8,1,14,-1,0,0,28.639999999999873,42.86999999999989,13.670000000000073,10.400000000000091,"[1.0899999999996908, 0.9500000000002728, 6.849999999999909, 0.9600000000000364, 1.0299999999997453, 1.3400000000001455, 0.7400000000002365]","[2.8299999999999272, 0.22000000000025466, 0.2300000000000182, 0.20999999999958163, 0.25, 0.25, 0.2300000000000182, 0.24000000000023647, 2.0799999999999272, 0.29000000000041837, 0.45999999999958163, 0.3100000000004002, 0.31999999999970896, 0.32999999999992724]","[0.8699999999998909, 1.0199999999999818, 1.2400000000002365, 0.5399999999999636, 0.5399999999999636, 1.6199999999998909, 0.75, 1.3699999999998909, 0.7200000000002547, 1.0399999999999636, 1.2599999999997635, 1.0700000000001637, 1.2399999999997817, 2.330000000000382, 0.8999999999996362, 0.6200000000003456, 1.099999999999909, 0.6199999999998909, 0.9099999999998545, 1.3200000000001637, 0.7100000000000364]",2.0099999999997635,2.4299999999998363
119,4,119,47,23,5,350,9,0,0,0,-1,0,28.09999999999991,15.059999999999945,7.300000000000182,5.989999999999782,"[3.2099999999995816, 9.490000000000236, 2.3200000000001637, 1.0, 1.1499999999996362, 0.5500000000001819, 0.9899999999997817]",[],"[0.7000000000002728, 0.9499999999998181, 1.2600000000002183, 0.9699999999997999, 0.5500000000001819, 0.819999999999709, 1.1100000000001273, 1.0199999999999818]",2.0900000000001455,1.6900000000000546
120,4,120,48,72,4,350,9,0,0,0,-1,0,29.1899999999996,15.80999999999949,13.099999999999909,5.0,"[1.4400000000000546, 0.7399999999997817, 1.0799999999999272, 1.2600000000002183, 1.6199999999998909, 6.920000000000073, 1.1100000000001273]",[],"[2.9399999999996, 0.9499999999998181, 1.4099999999998545, 0.7600000000002183, 0.930000000000291, 0.9600000000000364, 1.1799999999993815, 0.9700000000002547]",1.919999999999618,0.7100000000000364
121,4,121,49,73,2,200,9,1,7,0,0,-1,35.02000000000044,35.04000000000087,19.15000000000009,6.360000000000582,"[0.8600000000001273, 0.9099999999998545, 0.6200000000003456, 0.8299999999999272, 1.1399999999998727, 1.1700000000000728, 3.1799999999998363, 4.670000000000073]","[3.4700000000002547, 0.32999999999992724, 0.3000000000001819, 0.27999999999974534, 0.2600000000002183, 0.25, 0.7899999999999636]","[2.0, 0.5900000000001455, 0.5199999999995271, 2.8400000000001455, 1.1099999999996726, 1.6400000000003274, 3.5399999999999636, 0.46999999999934516, 0.75, 2.5600000000004, 1.180000000000291, 1.0900000000001455, 1.1899999999995998, 1.199999999999818]",2.4900000000002365,2.3200000000006185
122,4,122,50,74,5,350,8,1,7,0,-1,0,29.389999999999873,54.86999999999989,17.75,23.18000000000029,"[1.069999999999709, 1.5, 1.050000000000182, 1.0799999999999272, 1.050000000000182, 0.8599999999996726]","[10.159999999999854, 0.2599999999993088, 0.2600000000002183, 0.23999999999978172, 0.2899999999999636, 0.3500000000003638, 0.3599999999996726]","[0.8599999999996726, 1.6199999999998909, 1.0, 0.8300000000008367, 1.1099999999996726, 1.1099999999996726, 0.9900000000006912, 1.4900000000006912, 0.8800000000001091, 0.8699999999998909, 0.8400000000001455, 0.9499999999998181, 0.8000000000001819, 1.3099999999994907]",5.0300000000002,5.109999999999673
123,4,123,51,75,2,200,10,0,0,0,0,0,45.4699999999998,25.42999999999938,9.069999999999709,9.699999999999818,"[2.099999999999909, 1.430000000000291, 0.9800000000000182, 1.0599999999999454, 1.7999999999997272, 24.3100000000004, 0.8399999999996908, 1.5300000000002, 1.5099999999997635]",[],"[4.029999999999745, 0.9000000000005457, 0.8999999999996362, 0.5500000000001819, 0.4600000000000364, 1.25, 1.050000000000182, 0.8899999999994179, 1.7100000000000364]",0.8400000000001455,3.9899999999997817
124,4,124,52,76,7,500,8,1,24,0,-1,-1,38.13000000000011,78.43000000000029,24.670000000000073,12.699999999999818,"[1.3899999999998727, 1.0799999999999272, 0.9400000000000546, 1.6599999999998545, 0.930000000000291, 1.0599999999999454]","[3.1899999999996, 0.3100000000004002, 0.26999999999952706, 0.3000000000001819, 0.3100000000004002, 0.36999999999989086, 0.9099999999998545, 6.029999999999745, 0.3000000000001819, 0.23999999999978172, 0.24000000000069122, 0.21999999999934516, 0.2600000000002183, 2.4600000000000364, 0.26999999999952706, 0.2600000000002183, 0.28000000000065484, 0.569999999999709, 7.260000000000218, 0.3400000000001455, 0.2600000000002183, 0.23999999999978172, 0.3499999999994543, 0.32000000000061846]","[1.3500000000003638, 0.8400000000001455, 0.6999999999998181, 0.8699999999998909, 0.7299999999995634, 0.7300000000004729, 5.940000000000509, 0.8799999999991996, 0.75, 0.930000000000291, 0.6900000000005093, 1.0399999999999636, 1.019999999999527, 2.3100000000004, 1.25, 0.6499999999996362, 0.7700000000004366, 0.6099999999996726, 1.6899999999995998, 0.7800000000006548, 0.8499999999994543, 0.7600000000002183, 1.519999999999527, 1.2600000000002183, 1.4799999999995634, 0.5200000000004366, 0.7899999999999636, 1.8400000000001455, 0.7599999999993088, 1.1000000000003638]",6.400000000000091,4.760000000000218
125,4,125,53,77,4,200,8,1,7,-1,0,0,39.32999999999993,34.38999999999942,29.769999999999982,11.519999999999527,"[0.8200000000001637, 1.199999999999818, 0.75, 1.5599999999999454, 0.930000000000291, 0.6799999999998363, 0.9699999999997999]","[2.1899999999996, 0.32000000000061846, 0.2599999999993088, 0.25, 0.3400000000001455, 0.42000000000007276, 0.3500000000003638]","[1.050000000000182, 0.8599999999996726, 2.380000000000109, 0.8800000000001091, 1.2600000000002183, 0.8400000000001455, 1.9899999999997817, 1.2100000000000364, 0.9899999999997817, 0.7399999999997817, 0.9500000000007276, 0.5399999999999636, 0.8099999999994907, 1.3500000000003638]",2.650000000000091,2.889999999999418
126,4,126,54,78,6,500,7,0,0,0,-1,0,32.43000000000029,23.279999999999745,14.340000000000146,10.259999999999309,"[11.309999999999945, 0.5799999999999272, 0.650000000000091, 2.849999999999909, 0.7100000000000364]",[],"[1.980000000000473, 0.7199999999993452, 1.0300000000006548, 0.9600000000000364, 2.9399999999996, 0.8299999999999272]",1.9900000000002365,4.5600000000004
127,4,127,55,79,2,200,9,0,0,0,0,0,39.00999999999976,23.650000000000546,21.809999999999945,11.320000000000618,"[1.069999999999709, 0.9900000000002365, 5.920000000000073, 4.079999999999927, 1.2199999999998, 1.080000000000382, 0.8599999999996726, 1.050000000000182]",[],"[1.1300000000001091, 0.819999999999709, 2.4099999999998545, 2.9600000000000364, 1.0900000000001455, 0.9600000000000364, 0.9099999999998545, 0.8900000000003274]",0.9299999999998363,1.1599999999998545
128,4,128,56,80,7,500,9,0,0,0,0,0,28.06999999999971,24.090000000000146,10.309999999999945,9.139999999999418,"[0.9600000000000364, 1.5099999999997635, 1.4800000000000182, 3.4600000000000364, 1.2100000000000364, 1.2200000000002547, 1.3599999999996726, 5.25]",[],"[2.550000000000182, 0.9600000000000364, 0.8400000000001455, 0.5399999999999636, 0.8000000000001819, 1.069999999999709, 0.9600000000000364, 2.0]",1.3099999999999454,5.230000000000473
129,4,129,57,81,5,350,8,1,5,0,0,-1,31.170000000000073,32.89000000000033,8.730000000000018,5.770000000000437,"[12.860000000000127, 1.4600000000000364, 0.8800000000001091, 3.449999999999818, 0.7100000000000364, 1.0599999999999454, 1.180000000000291]","[3.1599999999998545, 0.3900000000003274, 0.27999999999974534, 0.7100000000000364, 0.930000000000291]","[1.8999999999996362, 5.0, 0.5799999999999272, 3.030000000000655, 0.8999999999996362, 3.050000000000182, 1.0399999999999636, 0.8400000000001455, 0.5599999999994907, 0.6099999999996726, 1.1200000000008004]",0.8399999999996908,3.019999999999527
130,4,130,58,82,4,350,9,0,0,0,-1,0,46.210000000000036,19.579999999999927,5.550000000000182,3.0399999999999636,"[30.269999999999982, 1.4099999999998545, 0.6900000000000546, 2.150000000000091, 1.069999999999709, 1.0, 1.3699999999998909]",[],"[2.350000000000364, 0.8900000000003274, 1.1099999999996726, 0.5299999999997453, 7.449999999999818, 1.0399999999999636, 0.5500000000001819, 0.8600000000005821]",2.700000000000273,1.7599999999993088
131,4,131,59,83,3,200,10,0,0,0,-2,-1,25.199999999999818,26.359999999999673,7.829999999999927,5.609999999999673,"[1.0, 7.299999999999727, 2.3100000000004, 0.9899999999997817, 0.9400000000000546, 1.0900000000001455, 1.7100000000000364]",[],"[10.5, 0.5, 0.5500000000001819, 3.119999999999891, 0.8000000000001819, 0.6700000000000728, 0.7799999999997453, 1.1099999999996726]",2.0299999999997453,2.7200000000002547
132,4,132,60,84,3,200,9,1,24,0,-1,-1,26.140000000000327,94.09000000000015,9.440000000000055,11.550000000000182,"[6.139999999999873, 1.180000000000291, 0.819999999999709, 0.9500000000002728, 2.6900000000000546, 3.3099999999999454, 0.6799999999998363]","[14.170000000000073, 0.31999999999970896, 0.27999999999974534, 0.5399999999999636, 0.660000000000764, 0.42000000000007276, 0.31999999999970896, 0.36999999999989086, 7.630000000000109, 0.31999999999970896, 0.2899999999999636, 0.25, 0.2600000000002183, 0.22999999999956344, 0.22000000000025466, 0.42000000000007276, 2.139999999999418, 2.550000000000182, 0.2899999999999636, 0.25, 0.2899999999999636, 0.2600000000002183, 0.4099999999998545, 0.680000000000291]","[3.6700000000000728, 0.8499999999994543, 0.6999999999998181, 1.0100000000002183, 0.9400000000005093, 1.3999999999996362, 1.1300000000001091, 2.4099999999998545, 0.9400000000005093, 3.7999999999992724, 0.5900000000001455, 1.0799999999999272, 1.0700000000006185, 0.9099999999998545, 0.9600000000000364, 2.0, 4.5, 1.0100000000002183, 0.8800000000001091, 1.3900000000003274, 1.0, 1.0999999999994543, 1.0100000000002183, 1.589999999999236, 2.130000000000109, 1.2000000000007276, 2.1299999999991996, 1.2400000000006912, 1.019999999999527, 0.5900000000001455, 0.9499999999998181]",0.930000000000291,3.7700000000004366
133,4,133,61,85,8,500,9,0,0,-2,0,0,41.88999999999987,21.799999999999272,24.329999999999927,11.269999999999527,"[3.519999999999982, 1.1900000000000546, 2.7199999999998, 1.2200000000002547, 1.2199999999998, 5.180000000000291, 0.9400000000000546, 0.6899999999995998]",[],"[0.930000000000291, 1.2299999999995634, 0.9200000000000728, 0.9499999999998181, 1.5799999999999272, 1.1700000000000728, 0.7200000000002547, 1.230000000000473]",0.8800000000001091,1.7999999999992724
134,4,134,62,86,3,200,8,1,4,0,-1,0,56.429999999999836,36.19000000000051,33.57999999999993,14.1200000000008,"[0.6700000000000728, 0.5399999999999636, 11.150000000000091, 1.0199999999999818, 1.1900000000000546, 1.1099999999996726]","[2.619999999999891, 0.36999999999989086, 0.22000000000025466, 0.38000000000010914]","[0.8899999999994179, 0.6700000000000728, 1.7799999999997453, 0.7200000000002547, 1.1300000000001091, 0.7899999999999636, 1.2100000000000364, 0.8999999999996362, 1.3299999999999272, 1.0700000000006185, 2.0799999999999272]",7.170000000000073,5.9099999999998545
135,4,135,63,87,4,350,9,1,13,0,-1,0,23.970000000000255,48.75,12.0300000000002,13.739999999999782,"[5.239999999999782, 0.5799999999999272, 0.8099999999999454, 0.5, 1.430000000000291, 0.7899999999999636, 0.8400000000001455]","[2.7600000000002183, 0.27000000000043656, 0.2599999999993088, 0.24000000000069122, 0.2899999999999636, 0.3099999999994907, 0.3600000000005821, 0.5799999999999272, 1.430000000000291, 0.2899999999999636, 0.26999999999952706, 0.2899999999999636, 0.4600000000000364]","[1.7700000000004366, 0.7700000000004366, 0.7100000000000364, 0.7199999999993452, 1.050000000000182, 0.8599999999996726, 2.7799999999997453, 3.5100000000002183, 1.4600000000000364, 0.6499999999996362, 1.3299999999999272, 0.5500000000001819, 2.480000000000473, 0.8599999999996726, 0.6899999999995998, 0.8300000000008367, 0.7199999999993452, 0.8900000000003274, 1.569999999999709]",1.75,1.9600000000000364
136,4,136,64,88,4,200,8,1,21,0,0,0,34.309999999999945,77.0,19.86999999999989,15.05999999999949,"[0.7799999999997453, 1.2300000000000182, 1.3400000000001455, 1.0199999999999818, 5.610000000000127, 1.3099999999999454, 1.1399999999998727]","[2.610000000000582, 0.26999999999952706, 0.27999999999974534, 0.23000000000047294, 0.2899999999999636, 0.26999999999952706, 0.4500000000007276, 2.069999999999709, 0.27000000000043656, 0.23999999999978172, 0.2600000000002183, 0.25, 0.3099999999994907, 0.36999999999989086, 7.0700000000006185, 0.23999999999978172, 0.22999999999956344, 0.28000000000065484, 0.26999999999952706, 0.32999999999992724, 0.4000000000005457]","[1.1400000000003274, 1.0299999999997453, 0.5900000000001455, 1.6900000000005093, 1.1700000000000728, 0.9299999999993815, 1.3999999999996362, 1.1499999999996362, 3.4200000000000728, 1.0200000000004366, 1.1199999999998909, 0.5, 0.680000000000291, 4.800000000000182, 6.0900000000001455, 1.9799999999995634, 1.1900000000005093, 1.269999999999527, 0.7400000000006912, 1.089999999999236, 1.6799999999993815, 1.0399999999999636, 1.0799999999999272, 0.8600000000005821, 0.8899999999994179, 3.6900000000005093, 0.569999999999709, 0.7899999999999636]",2.0100000000002183,1.3500000000003638
137,4,137,65,89,6,350,9,0,0,0,-1,-1,48.05000000000018,30.079999999999927,33.01999999999998,16.6200000000008,"[0.900000000000091, 1.1399999999998727, 3.9900000000002365, 1.3899999999998727, 1.0100000000002183, 0.6099999999996726, 1.0300000000002]",[],"[1.2399999999997817, 0.6899999999995998, 0.8400000000001455, 1.7700000000004366, 0.6799999999993815, 0.7700000000004366, 2.869999999999891]",4.960000000000036,4.599999999999454
138,4,138,66,90,7,500,8,0,0,-2,0,0,34.559999999999945,19.449999999999818,22.960000000000036,12.340000000000146,"[0.819999999999709, 5.920000000000073, 0.650000000000091, 0.9699999999997999, 0.930000000000291, 0.7199999999997999, 0.7300000000000182]",[],"[0.819999999999709, 0.5, 0.9899999999997817, 0.8900000000003274, 0.8499999999994543, 0.8500000000003638, 1.2200000000002547]",0.8600000000001273,0.9899999999997817
139,4,139,67,91,5,350,11,1,33,0,0,0,69.71000000000004,90.80999999999949,49.26999999999998,8.479999999999563,"[0.5500000000001819, 1.0700000000001637, 4.739999999999782, 1.050000000000182, 0.8800000000001091, 0.8399999999996908, 1.599999999999909, 4.7400000000002365, 1.6900000000000546, 1.5399999999999636]","[5.3400000000001455, 0.3000000000001819, 0.25, 0.2899999999999636, 0.2600000000002183, 0.23999999999978172, 0.23999999999978172, 0.3500000000003638, 0.3400000000001455, 0.3499999999994543, 3.860000000000582, 0.36999999999989086, 0.2999999999992724, 0.27000000000043656, 0.2600000000002183, 0.26999999999952706, 2.300000000000182, 0.32999999999992724, 0.3400000000001455, 0.27000000000043656, 0.25, 0.25, 0.3000000000001819, 0.7299999999995634, 1.8999999999996362, 0.6700000000000728, 1.4200000000000728, 0.27000000000043656, 0.23999999999978172, 0.22999999999956344, 0.27000000000043656, 0.22999999999956344, 0.3600000000005821]","[0.7600000000002183, 0.7600000000002183, 0.7799999999997453, 0.6099999999996726, 0.5399999999999636, 1.1400000000003274, 2.1899999999996, 1.0600000000004002, 0.6899999999995998, 2.180000000000291, 0.7399999999997817, 1.1900000000005093, 1.9899999999997817, 2.1099999999996726, 0.7300000000004729, 1.0799999999999272, 0.8099999999994907, 1.550000000000182, 1.4600000000000364, 0.8900000000003274, 1.7100000000000364, 0.9399999999995998, 1.0399999999999636, 0.6599999999998545, 1.3699999999998909, 1.230000000000473, 1.1599999999998545, 4.690000000000509, 1.0999999999994543, 0.75, 2.230000000000473, 0.8799999999991996, 1.3900000000003274, 2.5999999999994543, 1.0200000000004366, 1.0999999999994543, 1.1400000000003274, 1.1300000000001091, 3.3900000000003274, 0.8799999999991996, 1.0399999999999636, 1.0399999999999636, 1.0800000000008367]",1.7399999999997817,1.8499999999994543
140,4,140,68,92,4,200,6,1,5,0,0,0,60.84999999999991,46.61999999999989,51.50999999999976,26.229999999999563,"[0.9200000000000728, 0.8600000000005821, 0.5099999999993088, 0.6700000000000728, 1.0399999999999636]","[3.6900000000005093, 0.2600000000002183, 0.26999999999952706, 0.3500000000003638, 0.4099999999998545]","[0.7399999999997817, 0.9000000000005457, 0.8599999999996726, 0.8599999999996726, 2.9099999999998545, 1.0399999999999636, 3.2700000000004366, 0.8999999999996362, 1.0200000000004366, 0.9099999999998545]",5.3400000000001455,2.0
141,4,141,69,93,3,200,9,0,0,0,0,0,26.029999999999745,21.5,12.480000000000473,8.050000000000182,"[1.0599999999994907, 2.1400000000003274, 4.289999999999964, 1.3800000000001091, 1.569999999999709, 0.5799999999999272, 0.7399999999997817, 1.0800000000008367]",[],"[1.1599999999998545, 0.8299999999999272, 2.740000000000691, 2.009999999999309, 0.5600000000004002, 0.8100000000004002, 0.819999999999709, 0.7299999999995634]",0.7099999999991269,3.7899999999999636
142,4,142,70,94,5,200,8,1,7,0,-1,0,46.13000000000011,41.76000000000022,25.109999999999673,12.300000000000182,"[0.8500000000003638, 2.899999999999636, 5.240000000000691, 0.9499999999998181, 0.75, 0.9700000000002547]","[3.850000000000364, 0.3000000000001819, 0.2600000000002183, 0.23999999999978172, 0.26999999999952706, 0.28000000000065484, 0.6499999999996362]","[2.380000000000109, 0.6900000000005093, 1.4299999999993815, 0.6999999999998181, 0.6400000000003274, 1.0299999999997453, 1.0299999999997453, 1.0900000000001455, 0.8599999999996726, 0.7300000000004729, 0.7600000000002183, 2.0799999999999272, 1.7799999999997453, 0.9600000000000364]",9.359999999999673,7.449999999999818
143,4,143,71,95,4,350,8,1,28,0,-1,0,55.51000000000022,81.98999999999978,47.01000000000022,8.139999999999418,"[0.569999999999709, 0.9500000000007276, 1.089999999999236, 0.9400000000005093, 0.9399999999995998, 1.0700000000006185]","[3.6799999999993815, 0.2899999999999636, 0.23000000000047294, 0.21000000000003638, 0.22000000000025466, 0.23999999999978172, 1.050000000000182, 3.9199999999991633, 0.25, 0.2600000000002183, 0.23999999999978172, 0.24000000000069122, 0.23999999999978172, 0.2899999999999636, 0.32999999999992724, 3.5600000000004, 0.31999999999970896, 0.3400000000001455, 0.6700000000000728, 0.2899999999999636, 0.43000000000029104, 1.3900000000003274, 0.38000000000010914, 0.2899999999999636, 0.23999999999978172, 0.26999999999952706, 0.2600000000002183, 0.3400000000001455]","[1.0100000000002183, 0.8299999999999272, 1.430000000000291, 0.5199999999995271, 0.9500000000007276, 1.0799999999999272, 19.460000000000036, 0.9899999999997817, 1.0799999999999272, 0.5299999999997453, 0.5600000000004002, 0.7799999999997453, 0.680000000000291, 0.8400000000001455, 1.800000000000182, 2.389999999999418, 0.7100000000000364, 0.7700000000004366, 1.0599999999994907, 1.25, 0.9200000000000728, 0.7100000000000364, 1.3099999999994907, 0.9200000000000728, 0.7300000000004729, 0.6899999999995998, 0.7700000000004366, 0.6699999999991633, 1.2600000000002183, 1.1599999999998545, 0.8500000000003638, 0.7299999999995634, 0.7800000000006548]",2.9399999999996,1.4399999999995998
